source:/home/lalibelulalo/PIPELINES_2023/ASR_ORTHOLOGUES/Thermosynechococcus_clade/pangenoma	Acaryochloris_marina_MBIC11017_GCF_000018105.1_genomic.gbff	Acaryochloris_marina_S15_GCF_018336915.1_genomic.gbff	Acaryochloris_sp__Moss_Beach_GCF_021497025.1_genomic.gbff	Gloeomargarita_lithophora_Alchichica-_D10_GCF_001870225.1_genomic.gbff	Synechococcus_sp_PCC_6312_GCF_000316685.1_genomic.gbff	Thermostichus_lividus_PCC_6715_GCF_002754935.1_genomic.gbff	Thermosynechococcus_elongatus_PKUAC-SCTE542_GCF_003555505.1_genomic.gbff	Thermosynechococcus_sp_CL-1_GCF_008386235.1_genomic.gbff	Thermosynechococcus_sp_HN-54_GCF_023650955.1_genomic.gbff	Thermosynechococcus_sp_TA-1_GCF_017086385.1_genomic.gbff	Thermosynechococcus_sp_a_NK55_GCF_000505665.1_genomic.gbff	Thermosynechococcus_vestitus_BP-1_GCF_000011345.1_genomic.gbff	
369_response_regulator.faa	1	0	0	0	0	0	0	0	0	0	0	0	
370_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
371_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
372_DUF5131_family_prote...faa	1	0	0	0	0	0	0	0	0	0	0	0	
373_hypothetical_protein.faa	1	1	0	0	0	0	0	0	0	0	0	0	
374_hypothetical_protein.faa	3	0	0	0	0	0	0	0	0	0	0	0	
375_hypothetical_protein.faa	2	0	0	0	0	0	0	0	0	0	0	0	
376_Crp-Fnr_family_trans...faa	1	0	0	0	0	0	0	0	0	0	0	0	
377_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
378_ParA_family_protein.faa	1	1	0	0	0	0	0	0	0	0	0	0	
379_ParB_N-terminal_doma...faa	1	1	1	0	0	0	0	0	0	0	0	0	
380_DEAD-DEAH_box_helica...faa	2	1	1	0	0	0	0	0	0	0	0	0	
381_hypothetical_protein.faa	2	0	0	0	0	0	0	0	0	0	0	0	
383_LysR_family_transcri...faa	1	0	0	0	0	0	0	0	0	0	0	0	
384_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
385_ribonucleoside-dipho...faa	1	0	0	0	0	0	0	0	0	0	0	0	
386_ribonucleotide-dipho...faa	1	0	0	0	0	0	0	0	0	0	0	0	
387_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
388_DUF1636_domain-conta...faa	2	1	1	1	0	0	0	0	0	0	0	0	
389_cobW.faa	2	0	0	0	0	0	0	0	0	0	0	0	
390_fatty_acyl-AMP_ligas...faa	4	2	2	0	0	0	0	0	0	0	0	0	
392_metallothionein.faa	3	0	0	1	0	0	0	0	0	0	0	0	
398_heme-binding_protein.faa	2	0	0	0	0	0	0	0	0	0	0	0	
400_transcriptional_repr...faa	2	0	0	0	0	0	0	0	0	0	0	0	
401_zigA.faa	2	0	0	0	0	0	0	0	0	0	0	0	
402_transcriptional_repr...faa	2	0	0	0	0	0	0	0	0	0	0	0	
403_transcriptional_repr...faa	2	0	0	0	0	0	0	0	0	0	0	0	
404_NAD-P--binding_domai...faa	3	1	1	0	0	0	0	0	0	0	0	0	
405_50S_ribosome-binding...faa	2	0	1	0	0	0	0	0	0	0	0	0	
406_transcriptional_repr...faa	1	0	0	0	0	0	0	0	0	0	0	0	
407_TIGR02652_family_pro...faa	1	0	0	0	0	0	0	0	0	0	0	0	
408_HNH_endonuclease.faa	1	0	0	0	0	0	0	0	0	0	0	0	
409_metG.faa	1	0	0	0	0	0	0	0	0	0	0	0	
410_YlxR_family_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
411_serine-threonine_pro...faa	2	1	1	0	0	0	0	0	0	0	0	0	
414_ISL3-like_element_IS...faa	13	8	2	0	0	0	0	0	0	0	0	0	
415_DUF4351_domain-conta...faa	1	0	0	0	0	0	0	0	0	0	0	0	
416_alkene_reductase.faa	3	1	1	1	0	0	0	0	0	0	0	0	
417_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
419_transposase.faa	5	1	1	0	0	0	0	0	0	0	0	0	
420_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
421_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
422_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
423_cell_division_protei...faa	1	0	0	0	0	0	0	0	0	0	0	0	
424_class_I_SAM-dependen...faa	2	0	0	0	1	0	0	0	0	0	0	0	
426_response_regulator.faa	2	2	1	0	0	0	0	0	0	0	0	0	
429_double-stranded_RNA_...faa	2	0	0	0	0	0	0	0	0	0	0	0	
430_hypothetical_protein.faa	3	0	0	0	0	0	0	0	0	0	0	0	
431_VOC_family_protein.faa	2	0	0	0	0	0	0	0	0	0	0	0	
432_cytochrome_P450.faa	1	1	0	0	0	0	0	0	0	0	0	0	
433_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
434_filamentous_hemagglu...faa	1	1	0	0	0	0	0	0	0	0	0	0	
435_BamA-TamA_family_out...faa	1	1	1	0	0	0	0	0	0	0	0	0	
436_CHAT_domain-containi...faa	1	3	1	0	0	0	0	0	0	0	0	0	
437_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
438_tetratricopeptide_re...faa	1	1	0	0	0	0	0	0	0	0	0	0	
439_NB-ARC_domain-contai...faa	1	1	0	0	0	0	0	0	0	0	0	0	
440_ParB_N-terminal_doma...faa	1	1	1	0	0	0	0	0	0	0	0	0	
441_ParB_N-terminal_doma...faa	1	0	0	0	0	0	0	0	0	0	0	0	
442_hypothetical_protein.faa	2	2	2	0	0	0	0	0	0	0	0	0	
443_hypothetical_protein.faa	2	0	0	0	0	0	0	0	0	0	0	0	
444_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
445_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
446_hypothetical_protein.faa	3	0	0	0	0	0	0	0	0	0	0	0	
447_DUF87_domain-contain...faa	3	0	0	0	0	0	0	0	0	0	0	0	
448_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
449_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
450_hypothetical_protein.faa	3	0	0	0	0	0	0	0	0	0	0	0	
451_hypothetical_protein.faa	3	0	0	0	0	0	0	0	0	0	0	0	
452_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
453_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
454_M23_family_metallope...faa	3	0	0	0	0	0	0	0	0	0	0	0	
455_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
456_type_IV_secretion_sy...faa	4	0	0	0	0	0	0	0	0	0	0	0	
457_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
458_hypothetical_protein.faa	3	0	0	0	0	0	0	0	0	0	0	0	
459_hypothetical_protein.faa	3	0	0	0	0	0	0	0	0	0	0	0	
461_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
462_hypothetical_protein.faa	2	0	2	0	0	0	0	0	0	0	0	0	
464_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
465_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
466_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
467_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
468_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
469_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
470_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
471_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
472_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
473_EthD_domain-containi...faa	1	0	0	0	0	0	0	0	0	0	0	0	
474_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
475_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
476_yidD.faa	2	0	0	0	0	0	0	0	0	0	0	0	
477_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
479_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
480_hypothetical_protein.faa	3	0	0	0	0	0	0	0	0	0	0	0	
481_hypothetical_protein.faa	2	1	0	0	0	0	0	0	0	0	0	0	
482_sigma-70_family_RNA_...faa	1	0	0	0	0	0	0	0	0	0	0	0	
485_VOC_family_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
486_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
487_pentapeptide_repeat-...faa	1	1	1	0	1	0	0	0	0	0	0	0	
489_NERD_domain-containi...faa	1	0	1	0	0	0	0	0	0	0	0	0	
490_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
491_helix-turn-helix_tra...faa	1	1	1	0	0	0	0	0	0	0	0	0	
492_DUF932_domain-contai...faa	1	0	0	0	0	0	0	0	0	0	0	0	
496_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
497_RNA-directed_DNA_pol...faa	1	0	0	0	0	0	0	0	0	0	0	0	
498_NUDIX_hydrolase.faa	1	2	1	0	0	0	0	0	0	0	0	0	
499_protein_phosphatase_...faa	1	2	2	0	0	0	0	0	0	0	0	0	
500_ADP-ribosylglycohydr...faa	1	2	1	0	0	0	0	0	0	0	0	0	
501_hypothetical_protein.faa	1	2	2	0	0	0	0	0	0	0	0	0	
503_hypothetical_protein.faa	2	2	1	0	0	0	0	0	0	0	0	0	
508_uracil-xanthine_perm...faa	1	1	1	0	0	0	0	0	0	0	0	0	
509_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
510_EAL_domain-containin...faa	1	1	1	0	0	0	0	0	0	0	0	0	
511_ATP-binding_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
512_response_regulator.faa	1	1	1	0	0	0	0	0	0	0	0	0	
514_PhoH_family_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
516_caspase_family_prote...faa	1	1	0	0	0	0	0	0	0	0	0	0	
517_tetratricopeptide_re...faa	1	1	0	0	0	0	0	0	0	0	0	0	
519_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
520_adenosine_kinase.faa	1	1	1	0	0	0	0	0	0	0	0	0	
521_MAPEG_family_protein.faa	1	0	1	0	0	0	0	0	0	0	0	0	
522_helix-turn-helix_tra...faa	1	1	1	0	0	0	0	0	0	0	0	0	
523_Rieske_2Fe-2S_domain...faa	1	1	1	0	0	0	0	0	0	0	0	0	
525_mltG.faa	1	1	1	0	0	0	0	0	0	0	0	0	
532_SDR_family_NAD-P--de...faa	1	1	1	0	0	0	0	0	0	0	0	0	
533_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
536_GAF_domain-containin...faa	1	0	0	0	0	0	0	0	0	0	0	0	
537_SDR_family_oxidoredu...faa	1	1	1	0	0	0	0	0	0	0	0	0	
538_SH3_domain-containin...faa	1	0	0	0	0	0	0	0	0	0	0	0	
539_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
540_SH3_domain-containin...faa	1	1	1	0	0	0	0	0	0	0	0	0	
541_PH_domain-containing...faa	1	1	1	0	0	0	0	0	0	0	0	0	
542_DUF790_family_protei...faa	1	1	0	0	0	0	0	0	0	0	0	0	
543_leucine-rich_repeat_...faa	1	1	1	0	0	0	0	0	0	0	0	0	
544_SRPBCC_family_protei...faa	1	1	1	0	0	0	0	0	0	0	0	0	
545_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
546_PD--D-E-XK_nuclease_...faa	1	0	0	0	0	0	0	0	0	0	0	0	
547_IS5-like_element_ISA...faa	10	1	1	0	0	0	0	0	0	0	0	0	
549_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
550_IS256-like_element_I...faa	8	1	21	0	0	0	0	0	0	0	0	0	
551_cupin_domain-contain...faa	1	0	0	0	1	0	0	0	0	0	0	0	
552_zinc_ribbon_domain-c...faa	1	0	0	0	0	0	0	0	0	0	0	0	
554_PAS_domain_S-box_pro...faa	1	1	1	0	0	0	0	0	0	0	0	0	
555_diguanylate_cyclase.faa	1	1	1	0	0	0	0	0	0	0	0	0	
556_secondary_thiamine-p...faa	1	1	1	0	0	0	0	0	0	0	0	0	
558_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
559_mechanosensitive_ion...faa	1	2	1	0	0	0	0	0	0	0	0	0	
561_filamentous_hemagglu...faa	2	0	0	0	0	0	0	0	0	0	0	0	
562_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
564_LapA_family_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
566_tetratricopeptide_re...faa	1	1	1	0	0	0	0	0	0	0	0	0	
567_rhomboid_family_intr...faa	1	1	1	0	0	0	0	0	0	0	0	0	
568_phosphomannomutase-p...faa	1	1	1	0	0	0	0	0	0	0	0	0	
569_preprotein_transloca...faa	1	1	1	0	0	0	0	0	0	0	0	0	
570_alpha-beta_hydrolase.faa	1	1	1	0	0	0	0	0	0	0	0	0	
571_monooxygenase.faa	1	0	0	0	0	0	0	0	0	0	0	0	
572_pyridoxamine_5--phos...faa	1	1	1	0	0	0	0	0	0	0	0	0	
573_glycogen_debranching...faa	1	2	1	1	0	0	0	0	0	0	0	0	
574_carbonic_anhydrase_f...faa	1	1	1	0	0	0	0	0	0	0	0	0	
576_IS4-like_element_ISA...faa	1	0	0	0	0	0	0	0	0	0	0	0	
577_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
578_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
579_transposase.faa	1	0	0	0	0	0	0	0	0	0	0	0	
581_CHAT_domain-containi...faa	1	1	1	0	0	0	0	0	0	0	0	0	
582_DUF4329_domain-conta...faa	1	1	1	0	0	0	0	0	0	0	0	0	
583_inverse_autotranspor...faa	3	0	0	0	0	0	0	0	0	0	0	0	
584_TIGR03032_family_pro...faa	1	1	0	0	1	0	0	0	0	0	0	0	
588_moaC.faa	1	1	1	0	0	0	0	0	0	0	0	0	
589_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
590_glutaredoxin.faa	1	1	1	0	0	0	0	0	0	0	0	0	
591_ATP-grasp_domain-con...faa	1	1	1	0	0	0	0	0	0	0	0	0	
592_GIY-YIG_nuclease_fam...faa	1	1	1	0	0	0	0	0	0	0	0	0	
593_carboxymuconolactone...faa	1	1	1	0	0	0	0	0	0	0	0	0	
594_hypothetical_protein.faa	1	0	1	0	0	0	0	0	0	0	0	0	
595_RNA_polymerase_sigma...faa	1	1	1	0	0	0	0	0	0	0	0	0	
596_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
597_DUF2947_family_prote...faa	1	0	0	0	0	0	0	0	0	0	0	0	
598_putative_molybdenum_...faa	1	0	0	0	0	0	0	0	0	0	0	0	
599_SRPBCC_family_protei...faa	1	0	0	0	0	0	0	0	0	0	0	0	
600_ISAs1-like_element_I...faa	2	0	2	0	0	0	0	0	0	0	0	0	
601_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
602_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
603_IS630-like_element_I...faa	12	0	9	0	0	0	0	0	0	0	0	0	
604_DEAD-DEAH_box_helica...faa	1	1	1	0	0	0	0	0	0	0	0	0	
607_inositol-3-phosphate...faa	1	1	1	0	0	0	0	0	0	0	0	0	
608_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
610_ABC_transporter_ATP-...faa	1	0	0	1	0	0	0	0	0	0	0	0	
611_hypothetical_protein.faa	1	1	1	1	1	1	0	0	0	0	0	0	
613_mercuric_reductase.faa	1	1	1	0	1	0	0	0	0	0	0	0	
614_alpha-glucosidase.faa	1	1	1	0	0	0	0	0	0	0	0	0	
615_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
616_DUF4336_domain-conta...faa	1	1	1	0	0	0	0	0	0	0	0	0	
617_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
618_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
619_phosphotransferase.faa	1	1	1	0	0	0	0	0	0	0	0	0	
620_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
622_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
624_hypothetical_protein.faa	1	1	1	1	0	0	0	0	0	0	0	0	
625_pyridoxal_phosphate-...faa	1	1	1	0	0	0	0	0	0	0	0	0	
626_potassium_channel_fa...faa	1	0	0	1	1	0	0	0	1	0	0	0	
627_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
628_alpha-beta_hydrolase.faa	1	0	0	1	1	1	0	0	0	0	0	0	
629_alpha-beta_hydrolase.faa	1	0	0	0	0	0	0	0	0	0	0	0	
630_Rieske_2Fe-2S_domain...faa	2	1	0	0	0	0	0	0	0	0	0	0	
632_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
633_sodium-proton_antipo...faa	1	0	0	0	0	0	0	0	0	0	0	0	
634_Coq4_family_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
635_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
636_NB-ARC_domain-contai...faa	15	5	5	0	1	0	0	0	0	0	0	0	
637_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
639_biopolymer_transport...faa	1	0	0	0	0	0	0	0	0	0	0	0	
640_biopolymer_transport...faa	1	0	0	0	0	0	0	0	0	0	0	0	
641_MotA-TolQ-ExbB_proto...faa	1	0	0	0	0	0	0	0	0	0	0	0	
643_calcium-binding_prot...faa	1	1	1	0	0	0	0	0	0	0	0	0	
650_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
652_STAS_domain-containi...faa	1	1	1	0	0	0	0	0	0	0	0	0	
653_SUMF1-EgtB-PvdO_fami...faa	1	1	1	0	0	0	0	0	0	0	0	0	
654_hypothetical_protein.faa	1	1	0	0	0	0	0	0	0	0	0	0	
658_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
659_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
660_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
661_GGDEF_domain-contain...faa	1	0	0	0	0	0	0	0	0	0	0	0	
662_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
663_hypothetical_protein.faa	2	0	0	0	0	0	0	0	0	0	0	0	
664_ATP-binding_protein.faa	1	1	0	0	0	0	0	0	0	0	0	0	
665_hypothetical_protein.faa	4	0	0	0	0	0	0	0	0	0	0	0	
668_SDR_family_oxidoredu...faa	4	0	0	0	0	0	0	0	0	0	0	0	
669_TetR-AcrR_family_tra...faa	2	0	0	0	0	0	0	0	0	0	0	0	
670_type_1_glutamine_ami...faa	2	0	0	0	0	0	0	0	0	0	0	0	
671_CHASE3_domain-contai...faa	1	0	0	0	0	0	0	0	0	0	0	0	
672_SDR_family_NAD-P--de...faa	1	0	0	0	0	0	0	0	0	0	0	0	
673_Crp-Fnr_family_trans...faa	1	0	0	0	0	0	0	0	0	0	0	0	
674_globin_domain-contai...faa	1	0	0	0	0	0	0	0	0	0	0	0	
675_DoxX_family_protein.faa	2	0	0	0	0	0	0	0	0	0	0	0	
677_EAL_domain-containin...faa	1	1	1	0	0	0	0	0	0	0	0	0	
678_response_regulator.faa	1	1	1	0	0	0	0	0	0	0	0	0	
679_hypothetical_protein.faa	1	0	1	0	0	0	0	0	0	0	0	0	
680_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
681_IS701-like_element_I...faa	23	0	0	0	0	0	0	0	0	0	0	0	
682_ATP-binding_protein.faa	2	2	2	0	0	0	0	0	0	0	0	0	
683_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
684_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
685_FHA_domain-containin...faa	2	0	0	0	0	0	0	0	0	0	0	0	
686_hypothetical_protein.faa	3	0	0	0	0	0	0	0	0	0	0	0	
687_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
688_hypothetical_protein.faa	2	0	0	0	0	0	0	0	0	0	0	0	
689_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
690_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
691_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
692_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
693_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
694_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
695_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
696_AAA_family_ATPase.faa	1	0	0	0	0	0	0	0	0	0	0	0	
697_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
698_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
699_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
700_integrase_arm-type_D...faa	1	0	0	1	1	0	0	0	0	0	0	0	
701_alpha-beta_hydrolase.faa	1	1	1	0	0	0	0	0	0	0	0	0	
702_alpha-beta_hydrolase.faa	1	1	1	0	0	0	0	0	0	0	0	0	
703_XdhC-CoxI_family_pro...faa	1	1	1	0	0	0	0	0	0	0	0	0	
704_M23_family_metallope...faa	1	1	1	0	0	0	0	0	0	0	0	0	
705_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
707_DMT_family_transport...faa	1	1	1	0	0	0	0	0	0	0	0	0	
708_ureidoglycolate_lyas...faa	1	1	1	0	0	0	0	0	0	0	0	0	
709_ion_channel.faa	1	1	1	1	1	0	0	0	0	0	0	0	
710_SAM-dependent_methyl...faa	1	0	0	0	0	0	0	0	0	0	0	0	
711_DUF4157_domain-conta...faa	1	0	0	0	0	0	0	0	0	0	0	0	
712_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
713_IS1-like_element_ISA...faa	13	13	9	0	0	0	0	0	0	0	0	0	
714_DUF4157_domain-conta...faa	1	0	0	0	0	0	0	0	0	0	0	0	
715_ATP-binding_protein.faa	1	1	0	1	0	0	0	0	0	0	0	0	
716_hypothetical_protein.faa	1	1	0	0	0	0	0	0	0	0	0	0	
717_hypothetical_protein.faa	1	1	0	0	0	0	0	0	0	0	0	0	
718_DUF4255_domain-conta...faa	1	1	0	1	0	0	0	0	0	0	0	0	
719_response_regulator_t...faa	1	1	0	0	0	0	0	0	0	0	0	0	
720_HAMP_domain-containi...faa	1	1	0	0	0	0	0	0	0	0	0	0	
721_DUF4255_domain-conta...faa	1	1	0	0	0	0	0	0	0	0	0	0	
722_phage_tail_sheath_su...faa	1	1	0	1	0	0	0	0	0	0	0	0	
723_phage_tail_protein.faa	1	1	0	1	0	0	0	0	0	0	0	0	
724_phage_tail_protein.faa	1	1	0	1	0	0	0	0	0	0	0	0	
725_phage_tail_protein.faa	1	1	0	1	0	0	0	0	0	0	0	0	
726_hypothetical_protein.faa	1	1	0	0	0	0	0	0	0	0	0	0	
727_hypothetical_protein.faa	1	1	0	0	0	0	0	0	0	0	0	0	
728_substrate-binding_do...faa	1	1	0	1	0	0	0	0	0	0	0	0	
729_Nif11-like_leader_pe...faa	1	1	1	0	0	0	0	0	0	0	0	0	
730_peroxidase_family_pr...faa	1	1	1	0	0	0	0	0	0	0	0	0	
731_DUF1643_domain-conta...faa	1	0	1	0	0	0	0	0	0	0	0	0	
732_WecB-TagA-CpsF_famil...faa	1	1	1	0	0	0	0	0	0	0	0	0	
734_response_regulator.faa	1	1	1	0	0	0	0	0	0	0	0	0	
735_response_regulator.faa	1	1	1	0	0	0	0	0	0	0	0	0	
736_ATP-binding_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
737_hypothetical_protein.faa	1	0	1	0	0	0	0	0	0	0	0	0	
738_HNH_endonuclease.faa	1	1	1	0	0	0	0	0	0	0	0	0	
739_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
740_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
741_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
742_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
743_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
744_O-acetyl-ADP-ribose_...faa	1	1	1	0	0	0	0	0	0	0	0	0	
745_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
746_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
747_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
748_nfi.faa	1	0	0	0	0	0	0	0	0	0	0	0	
749_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
750_Uma2_family_endonucl...faa	4	0	0	0	0	0	0	0	0	0	0	0	
751_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
752_ThiF_family_adenylyl...faa	1	0	0	0	0	0	0	0	0	0	0	0	
753_beta-N-acetylglucosa...faa	1	1	1	0	0	0	0	0	0	0	0	0	
754_ppk2.faa	1	1	1	0	1	0	0	0	0	0	0	0	
755_glutamine_synthetase...faa	1	1	1	0	0	0	0	0	0	0	0	0	
756_FTR1_family_iron_per...faa	1	1	1	1	0	0	0	0	0	0	0	0	
757_M23_family_metallope...faa	1	1	1	0	0	0	0	0	0	0	0	0	
758_SUMF1-EgtB-PvdO_fami...faa	1	0	1	0	0	0	0	0	0	0	0	0	
759_avd.faa	1	0	1	0	0	0	0	0	0	0	0	0	
760_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
762_RNA-directed_DNA_pol...faa	1	0	1	0	0	0	0	0	0	0	0	0	
763_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
764_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
765_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
766_MoaD-ThiS_family_pro...faa	1	1	1	0	0	0	0	0	0	0	0	0	
768_IS630-like_element_I...faa	14	6	10	0	0	0	0	0	1	0	0	0	
771_substrate-binding_do...faa	1	1	1	0	0	0	0	0	0	0	0	0	
772_calcium-sodium_antip...faa	1	1	1	0	0	0	0	0	0	0	0	0	
773_phytanoyl-CoA_dioxyg...faa	1	1	1	0	0	0	0	0	0	0	0	0	
774_MATE_family_efflux_t...faa	1	0	1	0	0	0	0	0	0	0	0	0	
777_methyltransferase_do...faa	1	0	0	0	0	0	0	0	0	0	0	0	
778_class_I_SAM-dependen...faa	1	0	0	0	0	0	0	0	0	0	0	0	
779_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
780_class_I_SAM-dependen...faa	1	0	0	0	0	0	0	0	0	0	0	0	
781_phytanoyl-CoA_dioxyg...faa	1	0	0	0	0	0	0	0	0	0	0	0	
782_glycosyltransferase_...faa	1	0	1	0	1	0	0	0	0	0	0	0	
783_putative_colanic_aci...faa	1	1	1	0	1	0	0	0	0	0	0	0	
784_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
785_class_I_SAM-dependen...faa	1	0	0	0	0	0	0	0	0	0	0	0	
