Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000001	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n6	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_041229687.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593535.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957298.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596456.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595172.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594502.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594446.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957313.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594682.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_203427707.1
OG0000001	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n7	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593535.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957298.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596456.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595172.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594502.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594446.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957313.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594682.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_203427707.1
OG0000001	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n8	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593535.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957298.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596456.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595172.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594502.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594446.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957313.1
OG0000001	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n9	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593535.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957298.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596456.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595172.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594502.1
OG0000001	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n10	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593535.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957298.1
OG0000001	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n11	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596456.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595172.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594502.1
OG0000001	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n12	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596456.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595172.1
OG0000001	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n13	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594446.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957313.1
OG0000001	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n14	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594682.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_203427707.1
OG0000001	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n15	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595481.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597142.1
OG0000001	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n16	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_241392606.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_241392724.1
OG0000001	N2	n17	0.5	Non-Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545753.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595241.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596802.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593748.1, cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_052470631.1, cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_232014520.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_024750298.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596139.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596118.1
OG0000001	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n20	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595241.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596802.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593748.1
OG0000001	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n21	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596802.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593748.1
OG0000001	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n24	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596139.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596118.1
OG0000002	N0	n0	1.0	Non-Terminal	cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_044107455.1, cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_119260188.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594306.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545745.1, cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515_1_protein_WP_229637470.1, Candidatus_Atelocyanobacterium_thalassa_isolate_ALOHA_GCF_000025125_1_protein_WP_012954598.1	Candidatus_Atelocyanobacterium_thalassa_isolate_ALOHA_GCF_000025125_1_protein_WP_012953902.1, cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515_1_protein_WP_229636895.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593393.1, cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_044107086.1, cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_119260492.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547639.1, cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515_1_protein_WP_040054326.1, Candidatus_Atelocyanobacterium_thalassa_isolate_ALOHA_GCF_000025125_1_protein_WP_012954277.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593409.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547100.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594749.1, cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_044105586.1, cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_119259283.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543682.1
OG0000002	N0	n6	1.0	Non-Terminal	Candidatus_Atelocyanobacterium_thalassa_isolate_ALOHA_GCF_000025125_1_protein_WP_012953902.1, cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515_1_protein_WP_229636895.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593393.1, cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_044107086.1, cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_119260492.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547639.1	cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515_1_protein_WP_040054326.1, Candidatus_Atelocyanobacterium_thalassa_isolate_ALOHA_GCF_000025125_1_protein_WP_012954277.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593409.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547100.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594749.1, cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_044105586.1, cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_119259283.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543682.1
OG0000002	N2	n14	0.5	Non-Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593409.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547100.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594749.1, cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_044105586.1, cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_119259283.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543682.1
OG0000003	N2	n0	0.5	Non-Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545383.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_241392545.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597252.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596899.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543657.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_243397349.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597031.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594345.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547710.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547523.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543344.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545224.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546112.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546100.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547688.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546927.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545379.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547381.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595469.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596442.1
OG0000003	N2	n2	0.25	Non-Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597252.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596899.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543657.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_243397349.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597031.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594345.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547710.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547523.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543344.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545224.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546112.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546100.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547688.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546927.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545379.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547381.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595469.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596442.1
OG0000003	N2	n3	0.5	Non-Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596899.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543657.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_243397349.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597031.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594345.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547710.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547523.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543344.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545224.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546112.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546100.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547688.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546927.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545379.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547381.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595469.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596442.1
OG0000003	N2	n4	0.25	Non-Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596899.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543657.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_243397349.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597031.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594345.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547710.1
OG0000003	N2	n5	0.5	Non-Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596899.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543657.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_243397349.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597031.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594345.1
OG0000003	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n8	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597031.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594345.1
OG0000003	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n10	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547523.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543344.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545224.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546112.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546100.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547688.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546927.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545379.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547381.1
OG0000003	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n11	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547523.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543344.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545224.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546112.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546100.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547688.1
OG0000003	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n12	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543344.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545224.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546112.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546100.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547688.1
OG0000003	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n13	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545224.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546112.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546100.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547688.1
OG0000003	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n14	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546112.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546100.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547688.1
OG0000003	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n15	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546112.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546100.1
OG0000003	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n16	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546927.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545379.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547381.1
OG0000003	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n17	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545379.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547381.1
OG0000003	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n18	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595469.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596442.1
OG0000004	N0	n0	1.0	Non-Terminal	Candidatus_Atelocyanobacterium_thalassa_isolate_ALOHA_GCF_000025125_1_protein_WP_012953566.1, cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515_1_protein_WP_229637575.1, cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_119260999.1, cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_044107682.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594919.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544490.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546682.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015785227.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597044.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544488.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_243397431.1, cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515_1_protein_WP_229637264.1, Candidatus_Atelocyanobacterium_thalassa_isolate_ALOHA_GCF_000025125_1_protein_WP_012954293.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_203427746.1, cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_171816450.1, cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_172582107.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543637.1, cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515_1_protein_WP_229636898.1, Candidatus_Atelocyanobacterium_thalassa_isolate_ALOHA_GCF_000025125_1_protein_WP_012953905.1
OG0000004	N0	n6	0.333333333333	Non-Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546682.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015785227.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597044.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544488.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_243397431.1, cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515_1_protein_WP_229637264.1, Candidatus_Atelocyanobacterium_thalassa_isolate_ALOHA_GCF_000025125_1_protein_WP_012954293.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_203427746.1, cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_171816450.1, cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_172582107.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543637.1, cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515_1_protein_WP_229636898.1, Candidatus_Atelocyanobacterium_thalassa_isolate_ALOHA_GCF_000025125_1_protein_WP_012953905.1
OG0000004	N0	n8	0.333333333333	Non-Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597044.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544488.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_243397431.1, cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515_1_protein_WP_229637264.1, Candidatus_Atelocyanobacterium_thalassa_isolate_ALOHA_GCF_000025125_1_protein_WP_012954293.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_203427746.1, cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_171816450.1, cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_172582107.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543637.1, cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515_1_protein_WP_229636898.1, Candidatus_Atelocyanobacterium_thalassa_isolate_ALOHA_GCF_000025125_1_protein_WP_012953905.1
