Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,Calothrix_sp_336-3_336-3.gbff,Calothrix_sp_NIES-3974_NIES-3974.gbff,Calothrix_sp_NIES-4071_NIES-4071.gbff,Calothrix_sp_NIES-4105_NIES-4105.gbff,Calothrix_sp_PCC_6303_PCC_6303.gbff,Calothrix_sp_PCC_7716_PCC_7716.gbff
662_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,1,0
663_tetratricopeptide_re...faa,,,,,,,,,,,,,,1,0,0,0,1,1
664_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,0,1
665_recR.faa,,,,,,,,,,,,,,1,0,1,1,1,1
666_acyltransferase.faa,,,,,,,,,,,,,,1,0,0,0,0,0
667_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,0,1
670_SOS_response-associa...faa,,,,,,,,,,,,,,1,0,1,1,0,1
674_polyprenyl_synthetas...faa,,,,,,,,,,,,,,1,0,0,0,0,0
675_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
676_XisH_family_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,1
679_iron-containing_redo...faa,,,,,,,,,,,,,,1,0,0,0,0,0
682_CAP_domain-containin...faa,,,,,,,,,,,,,,1,0,1,1,0,1
683_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
684_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
685_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
687_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
688_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,0,1
689_PAS_domain-containin...faa,,,,,,,,,,,,,,1,0,1,1,1,0
690_modB.faa,,,,,,,,,,,,,,1,0,1,1,1,1
692_pip.faa,,,,,,,,,,,,,,1,0,1,1,0,1
695_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
698_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
699_tetratricopeptide_re...faa,,,,,,,,,,,,,,1,0,0,0,0,0
700_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
702_trypsin-like_peptida...faa,,,,,,,,,,,,,,1,0,0,0,0,0
703_proton_extrusion_pro...faa,,,,,,,,,,,,,,1,0,1,1,1,1
704_carbonic_anhydrase.faa,,,,,,,,,,,,,,1,0,1,1,0,1
706_META_domain-containi...faa,,,,,,,,,,,,,,1,0,0,0,0,0
708_Uma2_family_endonucl...faa,,,,,,,,,,,,,,1,0,0,0,1,1
711_Fic_family_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
714_fatty_acid_desaturas...faa,,,,,,,,,,,,,,1,0,0,0,0,0
715_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
716_glutathione_S-transf...faa,,,,,,,,,,,,,,1,0,1,1,1,1
719_ABC_transporter_perm...faa,,,,,,,,,,,,,,1,0,0,0,1,0
720_ATP-binding_cassette...faa,,,,,,,,,,,,,,1,0,1,1,1,1
721_transposase.faa,,,,,,,,,,,,,,1,0,0,0,0,0
722_transposase.faa,,,,,,,,,,,,,,1,0,0,0,0,0
724_DUF4007_family_prote...faa,,,,,,,,,,,,,,1,0,0,0,0,0
725_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
726_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,0,1
727_helix-turn-helix_dom...faa,,,,,,,,,,,,,,1,0,0,0,0,1
728_transposase.faa,,,,,,,,,,,,,,1,0,0,0,0,0
729_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
731_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
732_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
733_DUF4007_family_prote...faa,,,,,,,,,,,,,,1,0,1,1,0,1
734_aminotransferase_cla...faa,,,,,,,,,,,,,,1,0,0,0,0,0
735_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
737_PAS_domain_S-box_pro...faa,,,,,,,,,,,,,,1,0,0,0,0,0
739_permease.faa,,,,,,,,,,,,,,1,0,0,0,0,0
743_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,1,0
749_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
751_DUF4365_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,1,0
753_protein_adenylyltran...faa,,,,,,,,,,,,,,1,0,0,0,1,0
759_SMP-30-gluconolacton...faa,,,,,,,,,,,,,,1,0,1,1,0,1
760_aldo-keto_reductase.faa,,,,,,,,,,,,,,1,0,1,1,0,1
761_Crp-Fnr_family_trans...faa,,,,,,,,,,,,,,1,0,1,1,0,1
762_cupin_domain-contain...faa,,,,,,,,,,,,,,1,0,1,1,0,1
764_IS982_family_transpo...faa,,,,,,,,,,,,,,1,0,0,0,0,0
765_amidase.faa,,,,,,,,,,,,,,1,0,1,1,0,1
766_NADAR_family_protein.faa,,,,,,,,,,,,,,1,0,1,1,0,1
767_class_I_SAM-dependen...faa,,,,,,,,,,,,,,1,0,0,0,0,0
771_YciI_family_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
772_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,0
773_WD40_repeat_domain-c...faa,,,,,,,,,,,,,,1,0,0,0,0,0
774_helix-turn-helix_tra...faa,,,,,,,,,,,,,,1,0,0,0,1,0
775_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
776_DUF4365_domain-conta...faa,,,,,,,,,,,,,,1,0,1,1,1,1
777_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,1
778_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,1,0
779_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
780_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
781_cache_domain-contain...faa,,,,,,,,,,,,,,1,0,0,0,1,0
782_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
783_phage_tail_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
784_putative_baseplate_a...faa,,,,,,,,,,,,,,1,0,1,1,1,1
785_GPW-gp25_family_prot...faa,,,,,,,,,,,,,,1,0,1,1,1,1
786_DUF4157_domain-conta...faa,,,,,,,,,,,,,,1,0,1,1,0,0
787_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,0,0
788_BrnT_family_toxin.faa,,,,,,,,,,,,,,1,0,0,0,0,0
789_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,1
790_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
791_type_II_toxin-antito...faa,,,,,,,,,,,,,,1,0,0,0,0,0
792_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
793_Nif11-like_leader_pe...faa,,,,,,,,,,,,,,1,0,0,0,1,0
794_ATP-binding_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
795_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,0
796_DUF4255_domain-conta...faa,,,,,,,,,,,,,,1,0,1,1,1,1
797_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
798_phage_tail_sheath_su...faa,,,,,,,,,,,,,,1,0,1,1,1,1
799_phage_tail_protein.faa,,,,,,,,,,,,,,1,0,0,0,1,0
800_phage_tail_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
801_phage_tail_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
802_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
803_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
804_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
805_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,1,0
806_phage_tail_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
807_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
808_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
809_VgrG-related_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
810_DUF4280_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,1,0
811_substrate-binding_do...faa,,,,,,,,,,,,,,1,0,1,1,1,1
812_tetratricopeptide_re...faa,,,,,,,,,,,,,,1,0,0,0,1,0
815_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
816_2OG-Fe-II-_oxygenase.faa,,,,,,,,,,,,,,1,0,0,0,1,0
818_HEAT_repeat_domain-c...faa,,,,,,,,,,,,,,1,0,0,0,0,0
819_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
821_chorismate_mutase.faa,,,,,,,,,,,,,,1,0,0,0,0,1
825_hemerythrin_domain-c...faa,,,,,,,,,,,,,,1,0,1,1,1,1
826_TIGR02588_family_pro...faa,,,,,,,,,,,,,,1,0,1,1,1,1
827_TIGR02587_family_mem...faa,,,,,,,,,,,,,,1,0,1,1,1,1
829_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
833_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
839_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
840_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
841_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
845_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,0,0
846_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
847_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
848_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
849_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
852_aldo-keto_reductase.faa,,,,,,,,,,,,,,1,0,1,1,1,1
853_peptidylprolyl_isome...faa,,,,,,,,,,,,,,1,0,1,1,1,1
858_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
860_3--5-_exonuclease.faa,,,,,,,,,,,,,,1,0,1,1,0,0
861_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,1,1
862_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
864_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
868_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
869_tetratricopeptide_re...faa,,,,,,,,,,,,,,1,0,0,0,0,0
870_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
871_site-2_protease_fami...faa,,,,,,,,,,,,,,1,0,1,1,1,1
872_ribbon-helix-helix_d...faa,,,,,,,,,,,,,,1,0,1,1,0,0
873_type_II_toxin-antito...faa,,,,,,,,,,,,,,1,0,1,1,0,1
879_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,1,0
880_cysteine_synthase_fa...faa,,,,,,,,,,,,,,1,0,1,1,0,1
881_response_regulator_t...faa,,,,,,,,,,,,,,1,0,1,1,0,1
882_HAMP_domain-containi...faa,,,,,,,,,,,,,,1,0,1,1,1,1
884_response_regulator.faa,,,,,,,,,,,,,,1,0,1,1,1,0
887_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
888_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
889_extracellular_solute...faa,,,,,,,,,,,,,,1,0,0,0,1,0
890_ATP-binding_protein.faa,,,,,,,,,,,,,,1,0,0,0,1,0
891_response_regulator.faa,,,,,,,,,,,,,,1,0,0,0,0,0
896_type_II_toxin-antito...faa,,,,,,,,,,,,,,1,0,1,1,0,1
897_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,0,1
899_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,0,1
900_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
901_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,1,0
902_AAA-like_domain-cont...faa,,,,,,,,,,,,,,1,0,1,1,0,1
904_deoxyhypusine_syntha...faa,,,,,,,,,,,,,,1,0,0,0,0,0
905_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
907_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
909_glyoxalase-bleomycin...faa,,,,,,,,,,,,,,1,0,0,0,0,1
910_FAD-dependent_monoox...faa,,,,,,,,,,,,,,1,0,1,1,0,1
912_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
917_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
918_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
928_metallophosphoestera...faa,,,,,,,,,,,,,,1,0,1,1,1,1
929_protein_N-lysine_met...faa,,,,,,,,,,,,,,1,0,0,0,0,0
937_peptidoglycan-bindin...faa,,,,,,,,,,,,,,1,0,0,0,0,0
938_winged_helix-turn-he...faa,,,,,,,,,,,,,,1,0,0,0,0,0
941_acyltransferase.faa,,,,,,,,,,,,,,1,0,1,1,0,1
943_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
945_NYN_domain-containin...faa,,,,,,,,,,,,,,1,0,0,0,0,1
947_Rrf2_family_transcri...faa,,,,,,,,,,,,,,1,0,0,0,0,0
948_Rrf2_family_transcri...faa,,,,,,,,,,,,,,1,0,1,1,0,1
949_NIL_domain-containin...faa,,,,,,,,,,,,,,1,0,0,0,0,0
951_sulfite_exporter_Tau...faa,,,,,,,,,,,,,,1,0,1,1,0,1
953_LysR_substrate-bindi...faa,,,,,,,,,,,,,,1,0,1,1,0,1
954_APC_family_permease.faa,,,,,,,,,,,,,,1,0,0,0,0,0
955_cadmium_resistance_t...faa,,,,,,,,,,,,,,1,0,1,1,0,1
957_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,0,1
958_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,0,1
959_sulfite_exporter_Tau...faa,,,,,,,,,,,,,,1,0,1,1,0,1
960_DUF1634_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0
961_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,1
962_phosphatase_PAP2_fam...faa,,,,,,,,,,,,,,1,0,1,1,0,1
964_sulfate_ABC_transpor...faa,,,,,,,,,,,,,,1,0,0,0,0,1
965_four-helix_bundle_co...faa,,,,,,,,,,,,,,1,0,1,1,0,1
967_class_I_SAM-dependen...faa,,,,,,,,,,,,,,1,0,1,1,0,0
971_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,0,1
977_sodium-dependent_bic...faa,,,,,,,,,,,,,,1,0,1,1,1,1
978_nitrogen_regulatory_...faa,,,,,,,,,,,,,,1,0,1,1,1,1
990_ammonium_transporter.faa,,,,,,,,,,,,,,1,0,1,1,1,1
994_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1000_glycosyltransferase_...faa,,,,,,,,,,,,,,1,0,1,1,0,0
1002_peptidoglycan-bindin...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1006_type_II_toxin-antito...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1007_type_II_toxin-antito...faa,,,,,,,,,,,,,,1,0,1,1,0,0
1008_NACHT_domain-contain...faa,,,,,,,,,,,,,,1,0,1,1,1,1
1010_DNA_alkylation_repai...faa,,,,,,,,,,,,,,1,0,0,0,1,0
1015_response_regulator.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1017_SUMF1-EgtB-PvdO_fami...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1018_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1024_pentapeptide_repeat-...faa,,,,,,,,,,,,,,1,0,0,0,0,1
1025_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,1,0
1027_1-acyl-sn-glycerol-3...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1028_phosphatidate_cytidy...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1029_CDP-alcohol_phosphat...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1031_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,1,0
1032_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1033_TniQ_family_protein.faa,,,,,,,,,,,,,,1,0,1,1,0,1
1034_AAA_family_ATPase.faa,,,,,,,,,,,,,,1,0,1,1,0,1
1035_DDE-type_integrase-t...faa,,,,,,,,,,,,,,1,0,1,1,0,1
1036_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1043_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1045_PEP-CTERM_sorting_do...faa,,,,,,,,,,,,,,1,0,0,0,1,0
1049_D-alanyl-D-alanine_c...faa,,,,,,,,,,,,,,1,0,0,0,1,0
1050_N-acetylmuramoyl-L-a...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1051_Tudor_protein.faa,,,,,,,,,,,,,,1,0,0,0,1,1
1053_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1055_WD40_repeat_domain-c...faa,,,,,,,,,,,,,,1,0,1,1,0,1
1056_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,0,0
1059_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,1,0,1,1,0,0
1061_prolipoprotein_diacy...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1063_cation-proton_antipo...faa,,,,,,,,,,,,,,1,0,1,1,1,1
1064_class_II_glutamine_a...faa,,,,,,,,,,,,,,1,0,1,1,1,1
1069_neutral_zinc_metallo...faa,,,,,,,,,,,,,,1,0,0,0,0,1
1070_phosphodiester_glyco...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1071_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1072_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1078_antitoxin_family_pro...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1086_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1088_valine--pyruvate_tra...faa,,,,,,,,,,,,,,1,0,1,1,1,1
1094_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1095_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1096_caspase_family_prote...faa,,,,,,,,,,,,,,1,0,1,1,1,1
1098_VOC_family_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1100_Ycf66_family_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
1103_pyridoxamine_5--phos...faa,,,,,,,,,,,,,,1,0,1,1,0,1
1106_NACHT_domain-contain...faa,,,,,,,,,,,,,,1,0,0,0,1,1
1107_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1108_globin_domain-contai...faa,,,,,,,,,,,,,,1,0,0,0,1,1
1110_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1116_class_I_SAM-dependen...faa,,,,,,,,,,,,,,1,0,0,0,1,0
1125_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,0,1
1131_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
1132_acyltransferase.faa,,,,,,,,,,,,,,1,0,1,1,1,1
1137_ATP-binding_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1140_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1141_GDSL-type_esterase-l...faa,,,,,,,,,,,,,,1,0,1,1,0,0
1143_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1144_dienelactone_hydrola...faa,,,,,,,,,,,,,,1,0,1,1,1,1
1145_protein_kinase.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1148_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1160_DUF262_domain-contai...faa,,,,,,,,,,,,,,1,0,1,1,1,1
1161_MAE_28990-MAE_18760_...faa,,,,,,,,,,,,,,1,0,1,1,1,1
1167_NAD-P--FAD-dependent...faa,,,,,,,,,,,,,,1,0,0,0,0,1
1175_ATP-binding_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,0
1176_ATP-binding_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1179_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1181_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,1,0
1182_DUF711_family_protei...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1183_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1184_transposase.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1188_DUF2157_domain-conta...faa,,,,,,,,,,,,,,1,0,1,1,1,1
1189_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1190_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1191_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1192_dapF.faa,,,,,,,,,,,,,,1,0,1,1,0,1
1193_helix-turn-helix_tra...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1194_ester_cyclase.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1195_ggt.faa,,,,,,,,,,,,,,1,0,1,1,1,1
1200_DUF839_domain-contai...faa,,,,,,,,,,,,,,1,0,0,0,0,1
1201_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1203_carbonic_anhydrase.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1204_carbonic_anhydrase.faa,,,,,,,,,,,,,,1,0,1,1,0,1
1205_M67_family_metallope...faa,,,,,,,,,,,,,,1,0,1,1,0,1
1206_DUF4334_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,1,0
1210_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1211_EAL_domain-containin...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1215_cyanophycin_syntheta...faa,,,,,,,,,,,,,,1,0,1,1,0,1
1216_DUF29_domain-contain...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1220_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1221_serine-threonine_pro...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1223_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,0,0
1224_phosphotransferase.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1225_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1226_metallophosphoestera...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1227_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1228_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1230_sodium-proton_antipo...faa,,,,,,,,,,,,,,1,0,1,1,1,1
1231_phosphatidylserine_d...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1232_CDP-alcohol_phosphat...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1239_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
1241_cysteine_hydrolase_f...faa,,,,,,,,,,,,,,1,0,0,0,0,1
1242_ATP-binding_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,1
1243_methyltransferase.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1246_SDR_family_NAD-P--de...faa,,,,,,,,,,,,,,1,0,0,0,0,1
1247_SDR_family_NAD-P--de...faa,,,,,,,,,,,,,,1,0,1,1,1,1
1251_VanZ_family_protein.faa,,,,,,,,,,,,,,1,0,1,1,0,1
1252_NB-ARC_domain-contai...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1253_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1254_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,1
1255_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1263_SDR_family_oxidoredu...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1264_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
1268_Eco57I_restriction-m...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1272_DUF928_domain-contai...faa,,,,,,,,,,,,,,1,0,1,1,0,1
1274_DUF1822_family_prote...faa,,,,,,,,,,,,,,1,0,1,1,0,1
1275_sigma-70_family_RNA_...faa,,,,,,,,,,,,,,1,0,1,1,0,1
1277_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1278_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1281_FIST_C-terminal_doma...faa,,,,,,,,,,,,,,1,0,0,0,1,1
1282_ATP-binding_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1284_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
1289_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1292_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1298_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,1,1
1300_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
1302_PAS_domain_S-box_pro...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1304_DUF1838_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1307_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1311_ferritin-like_domain...faa,,,,,,,,,,,,,,1,0,0,0,0,1
1313_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1315_heme_NO-binding_doma...faa,,,,,,,,,,,,,,1,0,1,1,1,1
1316_ATP-binding_protein.faa,,,,,,,,,,,,,,1,0,1,1,0,1
1317_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1318_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1319_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,0
1320_type_II_toxin-antito...faa,,,,,,,,,,,,,,1,0,1,1,1,1
1321_RICIN_domain-contain...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1323_yidD.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1324_AAA-like_domain-cont...faa,,,,,,,,,,,,,,1,0,1,1,1,1
1325_AAA-like_domain-cont...faa,,,,,,,,,,,,,,1,0,0,0,0,1
1328_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1329_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1331_type_I-E_CRISPR-asso...faa,,,,,,,,,,,,,,1,0,0,0,0,0
1332_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,1,0
1333_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,1,1,1
1334_Bax_inhibitor-1_fami...faa,,,,,,,,,,,,,,1,0,1,1,0,1
1335_SH3_domain-containin...faa,,,,,,,,,,,,,,1,0,1,1,1,0
1338_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1339_putative_toxin-antit...faa,,,,,,,,,,,,,,1,0,1,1,1,1
1340_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0
1344_PqqD_family_peptide_...faa,,,,,,,,,,,,,,1,0,1,1,1,1
1345_lasso_peptide_biosyn...faa,,,,,,,,,,,,,,1,0,1,1,1,1
