source:/home/lalibelulalo/PIPELINES_2023/ASR_ORTHOLOGUES/Pseudoanabaena_clade/pangenoma	Pseudanabaena_sp_ABRG5-3_GCF_003967015.1_genomic.gbff	Pseudanabaena_sp_PCC_7367_GCF_000317065.1_genomic.gbff	Synechococcus_sp_JA-2-3Ba_2-13_JA-2-3Ba_2-13_GCF_000013225.1_genomic.gbff	Synechococcus_sp_JA-3-3Ab_GCF_000013205.1_genomic.gbff	Synechococcus_sp_PCC_7336_GCF_000332275.1_genomic.gbff	Synechococcus_sp_PCC_7502_GCF_000317085.1_genomic.gbff	
579_XisI_protein.faa	1	0	0	0	0	0	
580_element_excision_fac...faa	1	0	0	0	0	0	
588_SpoIIE_family_protei...faa	1	0	0	0	0	1	
591_glycosyltransferase.faa	1	1	0	0	1	1	
593_ABC_transporter_perm...faa	1	1	0	0	1	1	
595_YciI_family_protein.faa	1	1	0	0	0	1	
596_hypothetical_protein.faa	1	1	0	0	0	1	
599_hypothetical_protein.faa	2	0	0	0	0	0	
600_SUMF1-EgtB-PvdO_fami...faa	1	0	0	0	0	0	
601_avd.faa	1	0	0	0	0	0	
602_RNA-directed_DNA_pol...faa	1	0	0	0	0	0	
603_Uma2_family_endonucl...faa	1	0	1	0	1	0	
604_B12-binding_domain-c...faa	2	1	1	0	0	2	
605_AIPR_family_protein.faa	2	0	0	0	0	0	
609_hypothetical_protein.faa	1	0	0	0	0	0	
611_tetratricopeptide_re...faa	1	1	0	0	0	0	
612_hypothetical_protein.faa	1	1	0	0	0	1	
614_cation_transporting_...faa	1	1	0	0	0	0	
615_metalloregulator_Ars...faa	1	0	0	0	0	0	
619_DUF1565_domain-conta...faa	1	1	0	0	0	0	
620_hypothetical_protein.faa	1	0	0	0	0	0	
623_ribBA.faa	1	1	0	0	1	0	
624_hypothetical_protein.faa	1	0	0	0	0	0	
625_HAD-IB_family_phosph...faa	1	0	0	0	0	0	
628_clan_AA_aspartic_pro...faa	4	0	0	0	0	0	
629_hypothetical_protein.faa	1	0	0	0	0	0	
630_hypothetical_protein.faa	1	0	0	0	0	0	
631_ATP-binding_protein.faa	2	0	0	0	0	0	
632_tetratricopeptide_re...faa	1	0	0	0	0	0	
633_Uma2_family_endonucl...faa	1	0	0	0	0	0	
634_glmU.faa	1	1	0	0	1	1	
635_MAPEG_family_protein.faa	1	0	0	0	0	0	
637_DUF4335_domain-conta...faa	1	0	0	0	0	0	
638_DUF3038_domain-conta...faa	1	1	0	0	0	1	
640_hypothetical_protein.faa	1	0	0	0	0	0	
641_DNA-binding_protein.faa	1	0	0	0	0	0	
643_hypothetical_protein.faa	1	0	0	0	0	0	
644_hypothetical_protein.faa	1	0	0	0	0	0	
648_carbon_dioxide-conce...faa	1	0	0	0	0	0	
650_PleD_family_two-comp...faa	1	0	0	0	0	0	
651_ATP-binding_cassette...faa	1	1	0	0	0	0	
652_FecR_domain-containi...faa	1	0	0	0	0	0	
653_restriction_endonucl...faa	1	0	0	0	0	0	
654_DNA_cytosine_methylt...faa	1	0	0	0	0	0	
655_HEAT_repeat_domain-c...faa	1	0	0	0	0	0	
656_hypothetical_protein.faa	1	0	0	0	0	0	
657_hypothetical_protein.faa	1	0	0	0	1	1	
658_type_II_toxin-antito...faa	1	0	0	0	1	0	
659_HigA_family_addictio...faa	1	1	0	0	1	0	
660_DUF433_domain-contai...faa	1	0	0	0	0	0	
661_hypothetical_protein.faa	1	0	0	0	0	0	
662_hypothetical_protein.faa	1	0	0	0	0	0	
663_hypothetical_protein.faa	1	0	0	0	0	0	
664_CPXCG_motif-containi...faa	1	1	0	0	0	0	
665_TPM_domain-containin...faa	1	0	0	0	0	0	
666_family_3_adenylate_c...faa	1	0	0	0	0	0	
667_lipoxygenase_family_...faa	1	0	0	0	1	0	
668_response_regulator_t...faa	1	1	0	0	1	0	
670_protein_disulfide_is...faa	1	0	0	0	0	0	
672_IS4_family_transposa...faa	16	0	0	0	0	0	
673_hypothetical_protein.faa	1	0	0	0	0	0	
674_hypothetical_protein.faa	1	0	0	0	1	0	
675_DUF1350_family_prote...faa	2	0	0	0	0	0	
677_nucleoside_monophosp...faa	1	1	0	0	0	1	
679_hypothetical_protein.faa	1	0	0	0	0	0	
680_DUF4263_domain-conta...faa	1	0	0	0	0	1	
681_hypothetical_protein.faa	1	0	0	0	0	0	
684_Uma2_family_endonucl...faa	3	0	0	0	1	0	
686_FTR1_family_iron_per...faa	1	0	0	0	0	0	
688_DUF2288_domain-conta...faa	1	1	0	0	0	1	
689_P-loop_NTPase_fold_p...faa	1	0	0	0	0	0	
691_hypothetical_protein.faa	1	1	0	0	1	1	
693_glycosyltransferase.faa	1	0	0	0	0	1	
697_hypothetical_protein.faa	1	1	0	0	0	1	
698_hypothetical_protein.faa	1	0	0	0	0	0	
699_hypothetical_protein.faa	1	0	0	0	0	0	
700_hypothetical_protein.faa	1	0	0	0	0	0	
701_glycoside_hydrolase_...faa	1	0	0	0	0	0	
702_Uma2_family_endonucl...faa	1	0	0	0	0	0	
703_AAA_family_ATPase.faa	1	0	0	0	0	1	
704_type_IV_pilin-like_G...faa	1	0	0	0	0	0	
705_type_IV_pilin-like_G...faa	1	2	0	0	0	1	
706_tetratricopeptide_re...faa	1	0	0	0	0	0	
707_glycosyltransferase.faa	1	0	0	0	0	0	
708_class_I_SAM-dependen...faa	1	0	0	0	0	0	
709_glycosyltransferase.faa	1	0	0	0	0	0	
710_methyltransferase_do...faa	1	0	0	0	0	1	
712_hypothetical_protein.faa	1	1	0	0	0	1	
714_histidine_phosphatas...faa	1	0	1	0	1	0	
716_chemotaxis_protein_C...faa	1	0	0	0	1	0	
718_methyl-accepting_che...faa	2	0	0	0	0	0	
723_YdcF_family_protein.faa	1	1	0	0	1	1	
724_polysaccharide_deace...faa	1	1	0	0	0	1	
725_restriction_endonucl...faa	1	0	0	0	0	0	
726_hypothetical_protein.faa	1	0	0	0	0	0	
729_Spy-CpxP_family_prot...faa	1	0	0	0	0	0	
730_hypothetical_protein.faa	1	0	0	0	0	1	
731_sigma-70_family_RNA_...faa	1	1	1	0	1	1	
732_DUF2993_domain-conta...faa	1	1	0	0	0	1	
733_thermonuclease_famil...faa	1	1	0	0	0	1	
735_GMC_family_oxidoredu...faa	1	0	0	0	0	0	
738_hypothetical_protein.faa	1	1	0	0	0	0	
742_Uma2_family_endonucl...faa	2	5	1	0	1	2	
743_PIN_domain-containin...faa	1	0	0	0	0	0	
744_hypothetical_protein.faa	1	0	0	0	0	0	
747_DUF3474_domain-conta...faa	1	0	0	0	1	1	
749_EAL_domain-containin...faa	1	1	0	0	0	0	
751_MSMEG_0570_family_ni...faa	1	0	0	0	1	0	
752_MSMEG_0565_family_gl...faa	1	0	0	0	1	0	
753_class_I_SAM-dependen...faa	1	1	0	0	0	1	
754_sll0787_family_AIR_s...faa	1	0	0	0	1	0	
755_GNAT_family_N-acetyl...faa	1	0	0	0	1	0	
756_MSMEG_0568_family_ra...faa	1	0	0	0	1	0	
757_nuclear_transport_fa...faa	1	0	0	0	1	0	
758_Nit6803_family_nitri...faa	1	0	0	0	1	0	
759_MSMEG_0572_family_ni...faa	1	0	0	0	1	0	
760_MSMEG_0569_family_fl...faa	1	0	0	0	1	0	
761_molybdopterin-depend...faa	2	0	0	0	0	0	
762_cytochrome_b-b6_doma...faa	2	0	0	0	0	0	
763_sulfite_exporter_Tau...faa	1	0	0	0	0	0	
764_thioredoxin_family_p...faa	1	0	0	0	0	0	
765_pentapeptide_MXKDX_r...faa	2	0	0	0	0	0	
766_hypothetical_protein.faa	1	0	0	0	0	0	
770_DUF2236_domain-conta...faa	1	0	0	0	1	0	
772_serine_hydrolase.faa	1	0	0	0	0	0	
775_PAS_domain_S-box_pro...faa	1	0	0	0	0	0	
778_hypothetical_protein.faa	2	0	0	0	0	0	
779_DUF4926_domain-conta...faa	1	0	0	0	0	0	
780_toxin-antitoxin_syst...faa	1	0	0	0	0	0	
781_putative_toxin-antit...faa	1	0	0	0	0	0	
782_type_II_toxin-antito...faa	1	0	0	0	0	0	
783_hypothetical_protein.faa	1	0	0	0	0	0	
784_serine-threonine-pro...faa	1	0	0	0	0	0	
789_hypothetical_protein.faa	1	1	0	0	0	0	
792_hypothetical_protein.faa	1	0	0	0	0	0	
795_Uma2_family_endonucl...faa	1	0	0	0	0	0	
797_DUF58_domain-contain...faa	1	1	0	0	0	1	
798_hypothetical_protein.faa	1	0	0	0	0	0	
799_PhnD-SsuA-transferri...faa	1	0	0	0	0	0	
800_ATP-binding_cassette...faa	1	0	1	0	1	0	
801_phnE.faa	1	0	1	0	1	0	
802_sodium-proton_antipo...faa	1	0	0	0	0	1	
803_TrkA_family_potassiu...faa	1	0	0	0	0	1	
804_cache_domain-contain...faa	1	0	0	0	0	0	
806_ATP-binding_protein.faa	1	0	0	0	0	0	
807_bifunctional_serine-...faa	1	0	0	0	0	1	
809_GNAT_family_N-acetyl...faa	1	1	0	0	1	1	
810_hypothetical_protein.faa	1	0	0	0	0	0	
812_aminoglycoside_phosp...faa	1	0	0	0	1	0	
814_DUF2974_domain-conta...faa	1	0	0	0	0	0	
815_hypothetical_protein.faa	1	0	0	0	0	0	
816_LysR_family_transcri...faa	1	0	0	0	0	0	
817_NADPH-dependent_F420...faa	1	0	0	0	0	0	
818_methylated-DNA---pro...faa	1	1	0	0	1	0	
819_glnT.faa	1	0	1	0	1	1	
820_hypothetical_protein.faa	1	0	0	0	0	0	
821_hypothetical_protein.faa	1	0	0	0	0	0	
822_hypothetical_protein.faa	1	0	0	0	0	0	
823_DUF3782_domain-conta...faa	2	0	0	0	0	0	
824_Uma2_family_endonucl...faa	1	1	0	0	1	0	
825_AAA_family_ATPase.faa	1	0	0	0	0	0	
826_nuclease_domain-cont...faa	1	0	0	0	0	0	
827_alpha-beta_fold_hydr...faa	1	0	1	0	1	1	
828_fatty_acid_desaturas...faa	1	0	1	0	1	1	
829_iron_uptake_porin.faa	3	3	0	0	0	1	
830_hybrid_sensor_histid...faa	1	1	0	0	1	1	
831_EAL_domain-containin...faa	1	0	0	0	0	0	
832_creatininase_family_...faa	1	0	0	0	1	0	
833_hypothetical_protein.faa	1	1	0	0	0	1	
834_PQQ-binding-like_bet...faa	2	0	0	0	0	0	
837_ATP-binding_protein.faa	3	1	0	0	0	0	
839_sulfite_oxidase-like...faa	1	1	0	0	1	0	
840_hypothetical_protein.faa	1	0	0	0	0	0	
841_DUF2283_domain-conta...faa	1	0	0	0	0	0	
842_hypothetical_protein.faa	1	0	0	0	0	0	
843_tetratricopeptide_re...faa	1	0	0	0	0	0	
844_DUF4926_domain-conta...faa	1	0	0	0	0	0	
846_DUF2281_domain-conta...faa	1	0	0	0	0	0	
847_type_II_toxin-antito...faa	1	0	0	0	0	0	
848_type_II_toxin-antito...faa	1	0	0	0	0	0	
849_tetratricopeptide_re...faa	3	0	0	0	1	0	
850_type_II_toxin-antito...faa	2	0	0	0	0	0	
851_hypothetical_protein.faa	2	0	0	0	0	0	
853_DUF29_family_protein.faa	1	0	0	0	0	1	
856_hypothetical_protein.faa	2	0	0	0	0	0	
859_hypothetical_protein.faa	1	0	0	0	0	0	
865_WD40_repeat_domain-c...faa	1	1	0	0	0	0	
867_hypothetical_protein.faa	1	1	0	0	0	1	
868_aldose_epimerase.faa	1	1	0	0	1	1	
870_pentapeptide_repeat-...faa	1	0	0	0	0	0	
872_hypothetical_protein.faa	1	1	0	0	0	1	
874_GFA_family_protein.faa	1	1	0	0	0	0	
875_hypothetical_protein.faa	1	0	0	0	0	0	
876_ABC_transporter_subs...faa	1	1	0	0	1	1	
877_hypothetical_protein.faa	1	0	0	0	0	0	
878_hypothetical_protein.faa	1	1	0	0	0	1	
879_hypothetical_protein.faa	1	1	0	0	0	1	
882_hypothetical_protein.faa	1	0	0	0	0	0	
884_hypothetical_protein.faa	1	0	0	0	0	0	
885_metallophosphoestera...faa	1	1	0	0	0	1	
887_lhgO.faa	2	0	0	0	0	0	
888_glycosyltransferase.faa	2	0	0	0	0	0	
889_SDR_family_oxidoredu...faa	1	0	0	0	0	0	
891_class_I_SAM-dependen...faa	1	0	0	0	0	0	
892_hypothetical_protein.faa	1	0	0	0	0	0	
893_DapH-DapD-GlmU-relat...faa	1	0	0	0	0	0	
894_glycosyltransferase.faa	1	0	0	0	0	0	
895_DegT-DnrJ-EryC1-StrS...faa	1	0	0	0	0	0	
897_sulfotransferase.faa	1	0	0	0	0	0	
898_GNAT_family_N-acetyl...faa	1	0	0	0	0	0	
899_DegT-DnrJ-EryC1-StrS...faa	1	0	0	0	0	0	
900_glycosyltransferase.faa	1	0	0	0	0	0	
901_GNAT_family_N-acetyl...faa	1	0	0	0	0	0	
902_class_I_SAM-dependen...faa	1	0	0	0	0	0	
903_ABC_transporter_ATP-...faa	1	0	0	0	0	0	
904_ABC_transporter_perm...faa	1	1	0	0	0	0	
905_asnB.faa	2	0	0	0	0	0	
906_hypothetical_protein.faa	1	0	0	0	0	0	
907_NAD-dependent_epimer...faa	1	0	0	0	0	0	
909_N-acetyltransferase.faa	1	0	0	0	0	0	
910_Gfo-Idh-MocA_family_...faa	1	0	0	0	0	0	
911_nucleotide_sugar_deh...faa	1	0	0	0	1	0	
913_glycosyltransferase_...faa	1	0	0	0	0	0	
915_DUF1997_domain-conta...faa	1	0	0	0	0	0	
917_lipase_family_protei...faa	1	0	0	0	0	0	
919_type_II_toxin-antito...faa	1	0	0	0	0	0	
920_bifunctional_aldolas...faa	1	0	0	0	0	0	
921_serine-threonine_pro...faa	1	1	0	0	0	1	
923_Uma2_family_endonucl...faa	2	1	0	0	3	1	
924_DUF6516_family_prote...faa	1	0	0	0	0	1	
925_hypothetical_protein.faa	1	0	0	0	0	0	
926_GDSL-type_esterase-l...faa	1	0	0	0	0	0	
928_hypothetical_protein.faa	1	1	0	0	0	1	
929_type_II_secretion_sy...faa	1	1	0	0	0	1	
930_prepilin-type_N-term...faa	1	0	0	0	0	0	
931_hpsC.faa	1	1	0	0	0	1	
932_type_II_secretion_sy...faa	1	1	0	0	0	1	
933_hpsA.faa	1	1	0	0	0	1	
934_glycosyltransferase_...faa	1	0	0	0	0	0	
935_glycosyltransferase_...faa	1	0	0	0	0	0	
937_VTT_domain-containin...faa	1	1	0	0	0	0	
938_acyltransferase.faa	1	1	0	0	0	1	
939_class_I_SAM-dependen...faa	1	0	0	0	0	0	
940_hypothetical_protein.faa	1	0	0	0	0	0	
942_hypothetical_protein.faa	1	0	0	0	0	0	
943_hypothetical_protein.faa	1	1	0	0	0	1	
945_hypothetical_protein.faa	1	0	0	0	0	0	
950_Uma2_family_endonucl...faa	4	2	1	0	1	1	
951_translation_initiati...faa	1	1	0	0	1	1	
952_hypothetical_protein.faa	1	1	0	0	0	0	
953_tsf.faa	1	1	1	0	1	1	
954_gamma-glutamylcyclot...faa	1	0	0	0	0	0	
956_hypothetical_protein.faa	1	0	0	0	0	1	
957_hypothetical_protein.faa	1	0	0	0	0	0	
960_response_regulator.faa	1	0	0	0	3	0	
961_DUF433_domain-contai...faa	2	0	0	0	0	0	
962_hypothetical_protein.faa	1	0	0	0	1	0	
963_BrnT_family_toxin.faa	1	1	0	0	1	0	
965_type_II_toxin-antito...faa	1	0	0	0	0	0	
966_hypothetical_protein.faa	2	0	0	0	0	0	
967_hypothetical_protein.faa	1	0	0	0	0	0	
968_hypothetical_protein.faa	1	0	0	0	0	1	
971_hypothetical_protein.faa	1	0	0	0	0	1	
973_KH_domain-containing...faa	1	0	0	0	0	0	
974_rpsP.faa	1	1	0	0	0	1	
975_GDP-mannose_4-6-dehy...faa	1	1	0	0	0	0	
976_glycosyltransferase_...faa	1	0	0	0	0	0	
977_glycosyltransferase_...faa	3	0	0	0	0	0	
980_hypothetical_protein.faa	1	0	0	0	0	0	
981_GDP-mannose_4-6-dehy...faa	1	0	0	0	0	0	
982_hypothetical_protein.faa	1	0	0	0	0	0	
983_class_I_SAM-dependen...faa	2	0	1	0	0	0	
984_hypothetical_protein.faa	1	0	0	0	0	0	
985_FkbM_family_methyltr...faa	1	0	0	0	0	0	
986_ABC_transporter_ATP-...faa	1	0	0	0	0	0	
987_DUF29_domain-contain...faa	1	0	0	0	0	0	
988_DUF29_domain-contain...faa	1	0	0	0	0	0	
989_ABC_transporter_perm...faa	1	0	0	0	0	1	
992_Uma2_family_endonucl...faa	1	0	0	0	0	0	
993_xseB.faa	1	0	0	0	0	2	
995_hypothetical_protein.faa	1	0	0	0	0	0	
997_NAD-P--+-_transhydro...faa	1	0	0	0	0	0	
998_NAD-P-_transhydrogen...faa	1	0	0	0	0	0	
999_Re-Si-specific_NAD-P...faa	1	0	0	0	0	0	
1000_hypothetical_protein.faa	1	0	0	0	0	0	
1001_hypothetical_protein.faa	1	0	0	0	0	0	
1002_type_II_toxin-antito...faa	1	0	0	0	1	0	
1003_type_II_toxin-antito...faa	1	0	0	0	1	1	
1004_hypothetical_protein.faa	1	0	0	0	0	0	
1005_hypothetical_protein.faa	1	0	0	0	0	0	
1006_NACHT_domain-contain...faa	1	0	0	0	0	0	
1007_DUF2281_domain-conta...faa	1	0	0	0	0	0	
1008_type_II_toxin-antito...faa	1	0	0	0	0	0	
1009_type_II_toxin-antito...faa	1	0	0	0	1	0	
1010_Txe-YoeB_family_addi...faa	1	0	0	0	1	0	
1011_nucleotidyltransfera...faa	1	0	0	0	0	0	
1013_mtnA.faa	1	0	0	0	0	1	
1018_late_competence_deve...faa	1	0	0	0	0	0	
1020_S-methyl-5--thioaden...faa	1	1	0	0	1	1	
1022_c-type_cytochrome.faa	1	0	0	0	0	0	
1024_serine-threonine-pro...faa	1	1	0	0	0	0	
1025_hypothetical_protein.faa	1	0	0	0	0	1	
1026_ribonuclease_H-like_...faa	1	0	0	0	0	0	
1027_NUDIX_hydrolase.faa	1	1	0	0	0	1	
1028_protein_phosphatase_...faa	1	1	0	0	0	1	
1029_ADP-ribosylglycohydr...faa	2	1	1	0	0	1	
1031_hypothetical_protein.faa	1	0	0	0	0	1	
1032_hypothetical_protein.faa	1	0	0	0	0	0	
1033_PIN_domain-containin...faa	1	0	0	0	0	0	
1035_hypothetical_protein.faa	1	0	0	0	0	0	
1036_opioid_growth_factor...faa	1	0	0	0	0	0	
1037_hypothetical_protein.faa	1	0	0	0	0	1	
1038_ankyrin_repeat_domai...faa	1	0	0	0	0	0	
1040_ykgO.faa	1	1	0	0	0	1	
1043_pruA.faa	1	1	1	0	1	1	
1044_HEPN_domain-containi...faa	1	0	0	0	0	0	
1045_hypothetical_protein.faa	2	0	0	0	0	0	
1046_DUF433_domain-contai...faa	1	0	0	0	0	0	
1047_DUF5615_family_PIN-l...faa	2	0	0	0	1	0	
1048_type_II_toxin-antito...faa	1	0	0	0	0	0	
1049_helix-turn-helix_dom...faa	2	0	0	0	0	0	
1052_DUF433_domain-contai...faa	1	0	0	0	0	0	
1054_HAMP_domain-containi...faa	1	0	0	0	0	1	
1055_DUF87_domain-contain...faa	1	0	0	0	0	0	
1056_hypothetical_protein.faa	1	0	0	0	0	0	
1057_hypothetical_protein.faa	1	0	0	0	0	0	
1058_polymorphic_toxin_ty...faa	1	0	0	0	0	0	
1059_mechanosensitive_ion...faa	1	0	0	0	0	1	
1060_family_10_glycosylhy...faa	1	1	0	0	0	1	
1063_hypothetical_protein.faa	1	0	0	0	0	0	
1065_FHA_domain-containin...faa	1	0	0	0	0	0	
1067_DUF4168_domain-conta...faa	1	1	0	0	0	0	
1070_hypothetical_protein.faa	1	1	0	0	0	1	
1072_tetratricopeptide_re...faa	1	1	0	0	0	0	
1073_hypothetical_protein.faa	1	0	0	0	0	0	
1074_hypothetical_protein.faa	1	0	0	0	0	0	
1076_DUF29_domain-contain...faa	2	0	0	0	0	1	
1077_hypothetical_protein.faa	2	0	0	0	0	0	
1078_type_II_toxin-antito...faa	1	0	0	0	0	0	
1079_tetratricopeptide_re...faa	1	0	0	0	0	0	
1080_hypothetical_protein.faa	1	0	0	0	0	0	
1082_hypothetical_protein.faa	1	0	0	0	0	0	
1083_hypothetical_protein.faa	1	1	0	0	0	0	
1084_ATP-binding_protein.faa	1	0	0	0	0	0	
1085_hypothetical_protein.faa	1	1	0	0	0	0	
1086_MAPEG_family_protein.faa	1	0	0	0	0	1	
1087_DUF1499_domain-conta...faa	1	1	0	0	0	1	
1088_carbon_dioxide-conce...faa	1	0	0	0	0	0	
1091_PAS_domain_S-box_pro...faa	1	0	0	0	0	0	
1093_response_regulator.faa	1	1	0	0	0	1	
1098_CAP_domain-containin...faa	1	0	0	0	0	0	
1099_EAL_domain-containin...faa	1	0	0	0	0	0	
1100_hypothetical_protein.faa	1	0	0	0	0	1	
1106_DUF433_domain-contai...faa	1	0	0	0	1	0	
1107_DUF5615_family_PIN-l...faa	1	0	0	0	1	0	
1110_hypothetical_protein.faa	1	0	0	0	0	0	
1111_hypothetical_protein.faa	1	0	0	0	0	0	
1112_type_II_toxin-antito...faa	1	0	0	0	0	0	
1114_L-D-transpeptidase_f...faa	1	1	0	0	0	1	
1117_tetratricopeptide_re...faa	1	1	0	0	0	1	
1118_hypothetical_protein.faa	2	0	0	0	0	0	
1119_WD40_repeat_domain-c...faa	1	1	0	0	0	1	
1120_hypothetical_protein.faa	1	0	0	0	0	1	
1122_Uma2_family_endonucl...faa	1	0	0	0	0	0	
1123_hypothetical_protein.faa	1	0	0	0	0	0	
1124_hypothetical_protein.faa	1	0	0	0	0	0	
1126_type_II_toxin-antito...faa	1	0	0	0	0	0	
1128_type_II_toxin-antito...faa	1	0	0	0	0	0	
1130_cyanophycinase.faa	1	1	1	0	0	1	
1131_DUF4327_family_prote...faa	1	1	1	0	0	1	
1132_branched-chain_amino...faa	1	1	0	0	0	1	
1133_C39_family_peptidase.faa	1	0	0	0	0	0	
1135_tRNA_threonylcarbamo...faa	1	0	0	0	0	0	
1136_pentapeptide_repeat-...faa	1	0	0	0	0	0	
1137_response_regulator.faa	1	1	0	0	0	1	
1140_homoserine_kinase.faa	1	0	0	0	0	0	
1142_VOC_family_protein.faa	1	0	0	0	0	0	
1143_hypothetical_protein.faa	1	0	0	0	1	0	
1144_DUF5677_domain-conta...faa	1	0	0	0	0	0	
1148_tetratricopeptide_re...faa	1	0	0	0	1	0	
1149_PAS_domain_S-box_pro...faa	1	0	0	0	0	0	
1150_hypothetical_protein.faa	1	1	0	0	1	1	
1151_sterol_desaturase.faa	1	0	0	0	0	1	
1153_ATP-binding_protein.faa	1	0	0	0	0	0	
1154_peptidoglycan-bindin...faa	1	0	0	0	0	0	
1155_M15_family_metallope...faa	1	0	0	0	0	0	
1156_hypothetical_protein.faa	1	0	0	0	0	0	
1157_fetB.faa	1	1	0	0	1	0	
1158_peptidoglycan-bindin...faa	1	0	0	0	0	0	
1160_helix-turn-helix_dom...faa	1	0	0	0	0	0	
1162_hypothetical_protein.faa	1	0	0	0	0	0	
1163_lysophospholipase.faa	1	1	0	0	0	0	
1164_hypothetical_protein.faa	1	1	0	0	0	1	
1167_DUF3082_domain-conta...faa	1	0	0	0	0	1	
1170_type_II_toxin-antito...faa	1	0	0	0	1	0	
1171_hypothetical_protein.faa	1	0	0	0	0	0	
1173_hypothetical_protein.faa	1	0	0	0	0	0	
1174_STAS_domain-containi...faa	1	0	0	0	0	0	
1182_N-acetylmuramoyl-L-a...faa	2	1	0	0	0	1	
1184_N-acetylmuramoyl-L-a...faa	1	0	0	0	0	0	
1187_hypothetical_protein.faa	1	0	0	0	0	0	
1189_DALR_anticodon-bindi...faa	1	0	0	0	0	1	
1191_hypothetical_protein.faa	1	1	0	0	0	0	
1193_hypothetical_protein.faa	1	0	0	0	0	0	
1194_DedA_family_protein.faa	1	0	0	0	0	1	
1214_rplD.faa	1	1	0	0	1	1	
1216_response_regulator.faa	2	0	0	0	0	1	
1217_acyltransferase.faa	1	0	0	0	0	0	
1219_hypothetical_protein.faa	1	1	0	0	0	1	
1220_hypothetical_protein.faa	1	0	0	0	0	1	
1221_glutathione_S-transf...faa	1	1	0	0	0	0	
1222_hypothetical_protein.faa	1	0	0	0	0	0	
1224_late_competence_deve...faa	1	1	0	0	0	1	
1228_asnS.faa	1	1	0	0	0	1	
1230_guaD.faa	1	0	0	0	0	1	
1232_hypothetical_protein.faa	1	1	0	0	0	0	
1233_alpha-beta_fold_hydr...faa	1	1	0	0	1	0	
1234_iron_uptake_porin.faa	4	0	0	0	0	0	
1235_CHAT_domain-containi...faa	1	0	0	0	0	0	
1238_EAL_domain-containin...faa	1	1	0	0	0	1	
1239_PAS_domain_S-box_pro...faa	1	0	0	0	0	1	
1241_moaC.faa	1	1	1	0	1	1	
1242_tsaE.faa	1	0	0	0	0	0	
1243_tatA.faa	1	1	0	0	0	1	
1244_hypothetical_protein.faa	1	0	0	0	0	0	
1245_TerB_family_tellurit...faa	1	1	0	0	1	1	
1254_tetratricopeptide_re...faa	1	0	0	0	0	0	
1256_thiO.faa	1	1	0	0	1	1	
1259_cyclic_nucleotide-bi...faa	1	1	0	0	0	0	
1260_hypothetical_protein.faa	1	0	0	0	0	0	
1262_DUF1361_domain-conta...faa	1	0	0	0	0	1	
1263_hypothetical_protein.faa	1	0	0	0	0	1	
1264_GAF_domain-containin...faa	1	0	0	0	0	0	
1269_DUF4253_domain-conta...faa	1	0	0	0	0	1	
1270_DNA_cytosine_methylt...faa	1	0	0	0	1	1	
1273_BMP_family_ABC_trans...faa	1	1	0	0	0	1	
1275_LapA_family_protein.faa	1	0	0	0	0	0	
1277_DUF2887_domain-conta...faa	1	0	0	0	0	0	
1280_patD.faa	1	0	0	0	0	0	
1281_DUF4139_domain-conta...faa	1	0	0	0	0	0	
1282_mucoidy_inhibitor_Mu...faa	1	1	0	0	0	0	
1283_tetratricopeptide_re...faa	1	0	0	0	0	0	
1285_hypothetical_protein.faa	1	0	0	0	0	0	
1286_tetratricopeptide_re...faa	1	0	0	0	0	0	
1287_Rpn_family_recombina...faa	4	0	0	0	0	0	
1288_zinc_metallopeptidas...faa	1	0	0	0	0	0	
1290_efflux_RND_transport...faa	1	0	0	0	0	1	
1291_ABC_transporter_perm...faa	1	0	0	0	0	1	
1292_Uma2_family_endonucl...faa	1	0	0	0	0	0	
1294_sigma_54-interacting...faa	2	1	0	0	1	1	
1295_sulfurtransferase.faa	1	3	1	0	0	0	
1296_ShlB-FhaC-HecB_famil...faa	2	0	0	0	0	1	
1297_DUF4347_domain-conta...faa	1	0	0	0	0	0	
1300_sigma-70_family_RNA_...faa	1	1	0	0	0	1	
1302_hybrid_sensor_histid...faa	1	1	0	0	0	1	
1303_response_regulator.faa	1	0	0	0	0	0	
1306_hypothetical_protein.faa	1	0	0	0	0	0	
1307_protein_phosphatase_...faa	1	0	0	0	0	0	
1310_hypothetical_protein.faa	1	0	0	0	0	0	
1312_S-layer_homology_dom...faa	1	0	0	0	0	0	
1313_DUF29_domain-contain...faa	1	0	0	0	0	1	
1315_Uma2_family_endonucl...faa	1	1	1	0	0	1	
1316_LCP_family_protein.faa	1	1	0	0	0	1	
1320_phycocyanin.faa	1	2	0	0	0	0	
1321_phycobilisome_rod-co...faa	1	0	0	0	0	0	
1322_DUF350_domain-contai...faa	1	0	0	0	0	0	
1324_clpP.faa	1	1	0	0	1	1	
1326_FHA_domain-containin...faa	1	0	0	0	0	0	
1328_crtD.faa	1	1	0	0	0	1	
1329_type_II_toxin-antito...faa	1	0	0	0	0	0	
1330_type_II_toxin-antito...faa	1	0	0	0	1	0	
1331_hypothetical_protein.faa	1	1	0	0	0	1	
1332_ATP-binding_protein.faa	1	1	0	0	1	0	
1333_glutathione_S-transf...faa	1	1	0	0	0	0	
1334_Rieske_2Fe-2S_domain...faa	1	0	0	0	0	1	
1336_heme_utilization_pro...faa	1	1	0	0	0	1	
